ANO,RA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPV,IAN,IPP,IAA_AnoAnterior,Delta_IAA,Tendencia_IAA,IEG_AnoAnterior,Delta_IEG,Tendencia_IEG,IPS_AnoAnterior,Delta_IPS,Tendencia_IPS,IDA_AnoAnterior,Delta_IDA,Tendencia_IDA,IPP_AnoAnterior,Delta_IPP,Tendencia_IPP,IPV_AnoAnterior,Delta_IPV,Tendencia_IPV,IAN_AnoAnterior,Delta_IAN,Tendencia_IAN,INDE_AnoAnterior,Delta_INDE,Tendencia_INDE,Ponto_Virada
2022,RA-470,7.378,Ametista,8.0,9.7,7.5,6.3,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-470,6.993766667,Agata,8.8,9.2,5.0,4.9,7.71,5.0,7.5,8.0,0.8000000000000007,0.09987515605493143,9.7,-0.5,-0.05149330587023687,7.5,-2.5,-0.33288948069241014,6.3,-1.3999999999999995,-0.22187004754358156,0.0,7.5,750.0,7.5,0.20999999999999996,0.027962716378162448,5.0,0.0,0.0,7.378,-0.38423333300000007,-0.052007760286951824,1
2024,RA-470,6.981130848,Agata,9.585,8.011695906666667,7.51,3.3333333333333335,6.4975,10.0,7.03125,8.8,0.7850000000000001,0.08910329171396142,9.2,-1.1883040933333326,-0.12902324574737598,5.0,2.51,0.500998003992016,4.9,-1.5666666666666669,-0.3190767141887305,7.5,-0.46875,-0.0624167776298269,7.71,-1.2125000000000004,-0.15705958549222804,5.0,5.0,0.9980039920159681,6.993766667,-0.01263581899999977,-0.0018041461974363873,1
2022,RA-471,6.535,Ágata,3.5,8.5,5.0,6.3,8.056,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-471,6.855541667,Agata,0.0,9.0,6.27,5.0,8.125,10.0,7.96875,3.5,-3.5,-0.9971509971509972,8.5,0.5,0.05875440658049354,5.0,1.2699999999999996,0.2534930139720558,6.3,-1.2999999999999998,-0.20602218700475433,0.0,7.96875,796.875,8.056,0.06900000000000084,0.00855442598561875,5.0,5.0,0.9980039920159681,6.535,0.32054166699999964,0.04897504461420927,1
2024,RA-471,6.635847117766667,Agata,0.0,7.027568922333333,7.51,5.5,8.0425,10.0,7.708333333,0.0,0.0,0.0,9.0,-1.9724310776666671,-0.21891576888642256,6.27,1.2400000000000002,0.19745222929936312,5.0,0.5,0.0998003992015968,7.96875,-0.2604166670000003,-0.032638780134732925,8.125,-0.08249999999999957,-0.010141364474492879,10.0,0.0,0.0,6.855541667,-0.2196945492333331,-0.03199959448055202,1
2022,RA-472,5.93,Quartzo,9.0,7.0,7.5,2.0,7.056,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-472,6.6858,Agata,5.1,7.1,7.52,5.5,8.223333333,5.0,7.708333333,9.0,-3.9000000000000004,-0.43285238623751393,7.0,0.09999999999999964,0.014265335235377982,7.5,0.019999999999999574,0.0026631158455392243,2.0,3.5,1.7412935323383087,0.0,7.708333333,770.8333332999999,7.056,1.1673333329999993,0.16520426450608539,5.0,0.0,0.0,5.93,0.7558000000000007,0.12723905723905737,1
2024,RA-472,6.6397610766,Agata,7.502,7.48447205,7.51,6.25,6.333333333,5.0,6.25,5.1,2.402,0.47005870841487285,7.1,0.3844720500000003,0.05407483122362874,7.52,-0.009999999999999787,-0.0013280212483399452,5.5,0.75,0.13611615245009076,7.708333333,-1.4583333329999997,-0.18894407251949658,8.223333333,-1.8899999999999997,-0.22955465587973903,5.0,0.0,0.0,6.6858,-0.046038923400000265,-0.0068757913020102545,1
2022,RA-473,5.915,Quartzo,8.0,6.1,7.5,4.3,5.889,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-474,6.446,Ágata,9.5,9.1,7.5,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-474,5.283583333,Quartzo,0.0,7.8,5.0,3.3,6.7575,5.0,7.1875,9.5,-9.5,-0.9989484752891693,9.1,-1.2999999999999998,-0.14270032930845225,7.5,-2.5,-0.33288948069241014,3.0,0.2999999999999998,0.09966777408637868,0.0,7.1875,718.75,6.0,0.7575000000000003,0.12603993344425962,5.0,0.0,0.0,6.446,-1.1624166669999996,-0.18005214792441135,0
2024,RA-474,6.024753703733333,Agata,9.168,5.818518518666667,7.51,3.0,6.8725,5.0,7.1875,0.0,9.168,916.8,7.8,-1.9814814813333328,-0.25371081707212967,5.0,2.51,0.500998003992016,3.3,-0.2999999999999998,-0.09063444108761325,7.1875,0.0,0.0,6.7575,0.11499999999999932,0.01699298115995557,5.0,0.0,0.0,5.283583333,0.7411703707333333,0.14001297875352314,1
2022,RA-475,7.199,Ametista,8.5,9.2,7.5,5.8,7.667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-476,6.931,Ágata,9.0,9.3,4.4,5.5,7.556,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-476,6.492408333,Agata,7.9,7.0,2.52,4.1,7.505,10.0,7.34375,9.0,-1.0999999999999996,-0.12208657047724747,9.3,-2.3000000000000007,-0.247046186895811,4.4,-1.8800000000000003,-0.4263038548752835,5.5,-1.4000000000000004,-0.25408348457350277,0.0,7.34375,734.375,7.556,-0.051000000000000156,-0.006740681998413978,5.0,5.0,0.9980039920159681,6.931,-0.43859166699999985,-0.06318854156461604,1
2024,RA-476,6.7359982456,Agata,7.917,6.5964912280000005,7.51,4.5,6.745,10.0,6.25,7.9,0.01699999999999946,0.002149178255372877,7.0,-0.40350877199999946,-0.05756187902995713,2.52,4.99,1.9723320158102768,4.1,0.40000000000000036,0.09732360097323611,7.34375,-1.09375,-0.14873363929967703,7.505,-0.7599999999999998,-0.10113107119095141,10.0,0.0,0.0,6.492408333,0.24358991260000007,0.03746149120838365,1
2022,RA-477,3.633,Quartzo,0.0,5.0,5.6,0.7,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-478,6.709,Ágata,8.5,9.1,5.6,4.9,7.056,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-478,6.443616667,Agata,6.7,7.3,2.52,4.4,7.2975,10.0,7.1875,8.5,-1.7999999999999998,-0.2115158636897767,9.1,-1.7999999999999998,-0.19758507135016465,5.6,-3.0799999999999996,-0.5490196078431372,4.9,-0.5,-0.10183299389002036,0.0,7.1875,718.75,7.056,0.24150000000000027,0.03417775261817156,5.0,5.0,0.9980039920159681,6.709,-0.26538333299999994,-0.03949744500669742,1
2022,RA-479,8.465,Topázio,8.0,9.2,7.5,9.8,9.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-479,8.988866667,Topázio,9.0,10.0,2.52,9.7,9.6375,10.0,9.791666667,8.0,1.0,0.12484394506866417,9.2,0.8000000000000007,0.08686210640608043,7.5,-4.98,-0.663115845539281,9.8,-0.10000000000000142,-0.010193679918450705,0.0,9.791666667,979.1666667,9.5,0.1374999999999993,0.014458464773922113,5.0,5.0,0.9980039920159681,8.465,0.5238666670000001,0.06181317604719765,1
2024,RA-479,8.901966666666668,Topázio,9.168,9.866666666666667,2.51,9.666666666666666,9.45,10.0,9.375,9.0,0.16799999999999926,0.0186459489456159,10.0,-0.13333333333333286,-0.013320013320013273,2.52,-0.010000000000000231,-0.003952569169960566,9.7,-0.033333333333333215,-0.0034328870580157796,9.791666667,-0.41666666699999944,-0.04250977728132932,9.6375,-0.1875,-0.01943508681005442,10.0,0.0,0.0,8.988866667,-0.08690000033333156,-0.009656771630143718,1
2022,RA-48,8.006,Ametista,6.7,8.4,7.5,8.1,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-48,7.797058333,Ametista,6.7,8.4,6.26,7.7,7.6275,10.0,7.65625,6.7,0.0,0.0,8.4,0.0,0.0,7.5,-1.2400000000000002,-0.16511318242343545,8.1,-0.39999999999999947,-0.049321824907521516,0.0,7.65625,765.625,8.5,-0.8724999999999996,-0.10252643948296118,10.0,0.0,0.0,8.006,-0.2089416670000004,-0.02606557722055893,1
2024,RA-48,8.402390371800001,Topázio,7.917,8.339076859,9.375,7.5,8.23,10.0,8.59375,6.7,1.2169999999999996,0.18137108792846493,8.4,-0.06092314099999996,-0.00724413091557669,6.26,3.115,0.4968102073365232,7.7,-0.20000000000000018,-0.02594033722438394,7.65625,0.9375,0.12228925485080712,7.6275,0.6025,0.07888707037643208,10.0,0.0,0.0,7.797058333,0.6053320388000012,0.0775365077318939,1
2022,RA-480,7.502,Ametista,9.0,8.8,7.5,6.3,8.444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-480,8.226408333,Topázio,10.0,9.7,7.52,7.9,8.336666667,5.0,7.96875,9.0,1.0,0.11098779134295228,8.8,0.8999999999999986,0.10215664018161164,7.5,0.019999999999999574,0.0026631158455392243,6.3,1.6000000000000005,0.25356576862123625,0.0,7.96875,796.875,8.444,-0.10733333300000147,-0.01269615956943476,5.0,0.0,0.0,7.502,0.7244083330000004,0.0964334841586795,1
2024,RA-480,7.260202380900001,Ametista,6.25,8.0714285715,7.51,5.0,7.443333333,10.0,7.8125,10.0,-3.75,-0.37462537462537465,9.7,-1.628571428499999,-0.1677210533985581,7.52,-0.009999999999999787,-0.0013280212483399452,7.9,-2.9000000000000004,-0.36662452591656136,7.96875,-0.15625,-0.019583268055773147,8.336666667,-0.8933333339999994,-0.10702875406920805,5.0,5.0,0.9980039920159681,8.226408333,-0.9662059520999993,-0.11730913682712861,1
2022,RA-481,7.21,Ametista,9.0,8.0,7.5,5.2,6.889,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-482,6.866,Ágata,10.0,7.9,7.5,5.5,6.833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-483,5.263,Quartzo,9.0,4.8,5.0,2.4,6.833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-483,6.3972,Agata,9.0,6.0,2.52,5.6,8.166666667,5.0,7.916666667,9.0,0.0,0.0,4.8,1.2000000000000002,0.24948024948024955,5.0,-2.48,-0.4950099800399202,2.4,3.1999999999999997,1.3278008298755186,0.0,7.916666667,791.6666667000001,6.833,1.3336666669999993,0.1948950265965219,5.0,0.0,0.0,5.263,1.1341999999999999,0.2150957709084013,1
2024,RA-483,6.578604762,Agata,8.502,5.6428571430000005,6.26,5.25,8.056666667,5.0,8.125,9.0,-0.49799999999999933,-0.05527192008879016,6.0,-0.3571428569999995,-0.05942476821963386,2.52,3.7399999999999998,1.4782608695652175,5.6,-0.34999999999999964,-0.06238859180035645,7.916666667,0.20833333299999968,0.02628259036895359,8.166666667,-0.10999999999999943,-0.013452914797657783,5.0,0.0,0.0,6.3972,0.18140476200000055,0.028312642339867737,1
2022,RA-484,6.71,Ágata,9.5,8.7,5.0,6.5,6.389,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-484,5.515466667,Quartzo,6.4,7.5,2.52,3.6,6.8,5.0,5.416666667,9.5,-3.0999999999999996,-0.3259726603575184,8.7,-1.1999999999999993,-0.13777267508610785,5.0,-2.48,-0.4950099800399202,6.5,-2.9,-0.445468509984639,0.0,5.416666667,541.6666667000001,6.389,0.4109999999999996,0.06422878574777302,5.0,0.0,0.0,6.71,-1.1945333329999999,-0.17775793645833332,0
2024,RA-484,3.8354776573333336,Quartzo,8.334,3.9141382866666667,2.51,0.0,3.1225,10.0,3.4375,6.4,1.9339999999999993,0.3017160686427456,7.5,-3.5858617133333333,-0.47747825743453176,2.52,-0.010000000000000231,-0.003952569169960566,3.6,-3.6,-0.997229916897507,5.416666667,-1.9791666670000003,-0.3647113022503249,6.8,-3.6774999999999998,-0.5400146842878121,5.0,5.0,0.9980039920159681,5.515466667,-1.6799890096666665,-0.30404472796843435,0
2022,RA-485,4.742,Quartzo,9.5,4.0,7.5,1.2,5.444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-486,7.621,Ametista,10.0,9.9,7.5,7.3,7.222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-486,7.1043,Ametista,8.4,6.4,2.52,6.2,8.7525,10.0,7.5,10.0,-1.5999999999999996,-0.1598401598401598,9.9,-3.5,-0.35317860746720486,7.5,-4.98,-0.663115845539281,7.3,-1.0999999999999996,-0.1504787961696306,0.0,7.5,750.0,7.222,1.530499999999999,0.2116288716814158,5.0,5.0,0.9980039920159681,7.621,-0.5167000000000002,-0.06771065391167608,1
2022,RA-487,8.417,Topázio,7.5,9.7,7.5,9.6,9.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-487,8.988866667,Topázio,8.5,9.9,5.0,9.5,9.26,10.0,9.166666667,7.5,1.0,0.13315579227696406,9.7,0.20000000000000107,0.02059732234809486,7.5,-2.5,-0.33288948069241014,9.6,-0.09999999999999964,-0.010405827263267393,0.0,9.166666667,916.6666667,9.333,-0.0730000000000004,-0.007813336187520111,5.0,5.0,0.9980039920159681,8.417,0.5718666670000001,0.06786123970570786,1
2024,RA-487,9.4171373016,Topázio,9.168,9.441269841333334,9.38,9.666666666666666,9.1725,10.0,9.0625,8.5,0.6679999999999993,0.07849588719153928,9.9,-0.45873015866666655,-0.04628962246888663,5.0,4.380000000000001,0.8742514970059883,9.5,0.16666666666666607,0.017525411847178346,9.166666667,-0.10416666699999944,-0.011351253214262516,9.26,-0.08750000000000036,-0.009439050701186662,10.0,0.0,0.0,8.988866667,0.4282706346000005,0.04759161908360349,1
2022,RA-488,7.413,Ametista,8.5,8.8,7.5,7.3,7.722,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-489,5.853,Quartzo,9.0,7.2,7.5,0.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-49,6.304,Ágata,7.5,7.4,7.5,3.9,7.042,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-49,0.0,Não Informado,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.5,-7.5,-0.9986684420772304,7.4,-7.4,-0.9986504723346828,7.5,-7.5,-0.9986684420772304,3.9,-3.9,-0.9974424552429668,0.0,0.0,0.0,7.042,-7.042,-0.9985819625638117,5.0,5.0,0.9980039920159681,6.304,-6.304,-0.9984162179284131,0
2024,RA-49,0.0,Não Informado,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-490,7.576,Ametista,7.9,8.2,7.5,7.7,8.722,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-490,7.429466667,Ametista,7.9,7.9,2.52,5.8,9.0075,10.0,8.541666667,7.9,0.0,0.0,8.2,-0.29999999999999893,-0.036540803897685624,7.5,-4.98,-0.663115845539281,7.7,-1.9000000000000004,-0.24643320363164725,0.0,8.541666667,854.1666667,8.722,0.28550000000000075,0.03269583142464507,5.0,5.0,0.9980039920159681,7.576,-0.14653333299999982,-0.019316284339572876,1
2024,RA-490,7.368084290266667,Ametista,9.168,5.5110047846666665,8.755,6.166666666666667,7.295,10.0,7.8125,7.9,1.267999999999999,0.1603034134007584,7.9,-2.388995215333334,-0.3020221511167299,2.52,6.235000000000001,2.4644268774703564,5.8,0.36666666666666714,0.06310958118187042,8.541666667,-0.7291666669999994,-0.0852660300492977,9.0075,-1.7125000000000004,-0.1899085112281675,10.0,0.0,0.0,7.429466667,-0.06138237673333258,-0.008250910916183365,1
2022,RA-491,7.461,Ametista,7.5,9.7,7.5,7.0,7.722,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-491,7.560533333,Ametista,9.5,9.6,2.52,5.0,8.3375,10.0,7.708333333,7.5,2.0,0.2663115845539281,9.7,-0.09999999999999964,-0.010298661174047338,7.5,-4.98,-0.663115845539281,7.0,-2.0,-0.28530670470756064,0.0,7.708333333,770.8333332999999,7.722,0.6154999999999999,0.07960424211070873,5.0,5.0,0.9980039920159681,7.461,0.09953333300000011,0.013322625217507711,1
2024,RA-491,6.995247619100001,Agata,7.502,9.011904762,7.51,5.25,7.166666667,5.0,7.083333333,9.5,-1.9980000000000002,-0.21009463722397478,9.6,-0.5880952379999993,-0.061196174609781405,2.52,4.99,1.9723320158102768,5.0,0.25,0.0499001996007984,7.708333333,-0.625,-0.08097603109829307,8.3375,-1.170833333,-0.14026155531596288,10.0,-5.0,-0.4995004995004995,7.560533333,-0.5652857138999998,-0.07466920612262758,1
2022,RA-492,7.678,Ametista,10.0,8.8,7.5,7.1,8.278,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-493,8.306,Topázio,10.0,9.4,7.5,7.2,8.278,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-493,7.934366667,Ametista,9.5,9.6,2.52,6.0,8.84,10.0,8.541666667,10.0,-0.5,-0.04995004995004995,9.4,0.1999999999999993,0.02125398512221034,7.5,-4.98,-0.663115845539281,7.2,-1.2000000000000002,-0.16643550624133152,0.0,8.541666667,854.1666667,8.278,0.5619999999999994,0.06780888030888023,10.0,0.0,0.0,8.306,-0.37163333299999923,-0.04468895298220289,1
2024,RA-493,7.464325,Ametista,10.002,8.933333333333334,10.0,3.1666666666666665,6.705,10.0,7.03125,9.5,0.5020000000000007,0.05278654048370144,9.6,-0.6666666666666661,-0.06937218175511614,2.52,7.48,2.956521739130435,6.0,-2.8333333333333335,-0.4714364947310039,8.541666667,-1.5104166669999994,-0.17662249077463948,8.84,-2.135,-0.24124293785310733,10.0,0.0,0.0,7.934366667,-0.4700416670000003,-0.05916666320960488,1
2022,RA-494,6.407,Ágata,6.4,8.3,5.0,5.8,6.944,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-494,7.116633333,Ametista,6.9,9.0,2.52,6.8,8.71,5.0,7.708333333,6.4,0.5,0.078003120124805,8.3,0.6999999999999993,0.08423586040914552,5.0,-2.48,-0.4950099800399202,5.8,1.0,0.17211703958691912,0.0,7.708333333,770.8333332999999,6.944,1.766000000000001,0.25395455852746635,5.0,0.0,0.0,6.407,0.7096333330000002,0.11058646298893568,1
2024,RA-494,7.922281328333334,Ametista,7.5,7.329323308333333,8.755,6.333333333333333,8.915,10.0,7.8125,6.9,0.5999999999999996,0.0868306801736613,9.0,-1.6706766916666673,-0.1854247160562339,2.52,6.235000000000001,2.4644268774703564,6.8,-0.4666666666666668,-0.0685266764561919,7.708333333,0.10416666700000032,0.013496005226236105,8.71,0.2049999999999983,0.02350917431192641,5.0,5.0,0.9980039920159681,7.116633333,0.8056479953333335,0.11304748787941235,1
2022,RA-495,7.857,Ametista,9.0,8.9,7.5,8.4,8.056,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-495,7.417366667,Ametista,9.0,8.4,2.52,7.4,8.755,5.0,8.541666667,9.0,0.0,0.0,8.9,-0.5,-0.05611672278338945,7.5,-4.98,-0.663115845539281,8.4,-1.0,-0.11890606420927467,0.0,8.541666667,854.1666667,8.056,0.6990000000000016,0.08666005454996302,5.0,0.0,0.0,7.857,-0.4396333330000006,-0.0558832252446931,1
2022,RA-496,6.683,Ágata,8.5,6.8,7.5,5.7,7.556,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-496,6.603666667,Agata,0.0,7.1,5.0,8.3,8.71,5.0,7.916666667,8.5,-8.5,-0.9988249118683902,6.8,0.2999999999999998,0.04405286343612332,7.5,-2.5,-0.33288948069241014,5.7,2.6000000000000005,0.4553415061295973,0.0,7.916666667,791.6666667000001,7.556,1.1540000000000008,0.15252445149352375,5.0,0.0,0.0,6.683,-0.07933333300000012,-0.011853179889436743,1
2024,RA-496,6.726607507733334,Agata,10.002,5.315995871999999,6.255,5.666666666666667,6.1625,10.0,6.71875,0.0,10.002,1000.2,7.1,-1.7840041280000003,-0.2509147859353025,5.0,1.255,0.250499001996008,8.3,-2.6333333333333337,-0.3168872843963097,7.916666667,-1.1979166670000003,-0.1511248949053354,8.71,-2.547500000000001,-0.29214449541284415,5.0,5.0,0.9980039920159681,6.603666667,0.12294084073333433,0.01858890792709108,1
2022,RA-497,6.323,Ágata,6.9,9.2,5.0,5.1,5.833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-497,5.7191,Quartzo,5.3,8.7,2.52,3.5,6.885,5.0,6.25,6.9,-1.6000000000000005,-0.23154848046309703,9.2,-0.5,-0.05428881650380022,5.0,-2.48,-0.4950099800399202,5.1,-1.5999999999999996,-0.3131115459882583,0.0,6.25,625.0,5.833,1.0519999999999996,0.18004449768954298,5.0,0.0,0.0,6.323,-0.6039000000000003,-0.09535765040265282,0
2024,RA-497,4.4960809524,Quartzo,7.502,6.095238095,5.63,1.0,3.506666667,5.0,5.625,5.3,2.202,0.4146892655367232,8.7,-2.6047619049999993,-0.2990541796785304,2.52,3.11,1.2292490118577075,3.5,-2.5,-0.7122507122507123,6.25,-0.625,-0.09984025559105432,6.885,-3.3783333329999996,-0.4899685762146483,5.0,0.0,0.0,5.7191,-1.2230190476000002,-0.21347489965265054,0
2022,RA-498,7.7,Ametista,8.5,8.8,7.5,8.8,7.556,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-499,7.826,Ametista,8.5,10.0,7.5,8.2,7.444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-499,7.8883,Ametista,7.9,10.0,2.52,6.6,8.2975,10.0,8.75,8.5,-0.5999999999999996,-0.0705052878965922,10.0,0.0,0.0,7.5,-4.98,-0.663115845539281,8.2,-1.5999999999999996,-0.19488428745432398,0.0,8.75,875.0,7.444,0.8534999999999995,0.11450228065468199,5.0,5.0,0.9980039920159681,7.826,0.062300000000000466,0.00795048494129664,1
2024,RA-499,7.5794738095,Ametista,8.502,9.0476190475,7.51,4.75,7.5,10.0,7.1875,7.9,0.6020000000000003,0.07610619469026553,10.0,-0.9523809525000004,-0.09514295229770234,2.52,4.99,1.9723320158102768,6.6,-1.8499999999999996,-0.2798789712556732,8.75,-1.5625,-0.1783675799086758,8.2975,-0.7974999999999994,-0.09599759253686423,10.0,0.0,0.0,7.8883,-0.3088261905000005,-0.03910033684463752,1
2022,RA-5,7.427,Ametista,7.9,8.6,5.6,5.2,7.389,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-5,0.0,Não Informado,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.9,-7.9,-0.9987357774968395,8.6,-8.6,-0.9988385598141696,5.6,-5.6,-0.9982174688057042,5.2,-5.2,-0.998080614203455,0.0,0.0,0.0,7.389,-7.389,-0.9986484660089201,10.0,0.0,0.0,7.427,-7.427,-0.9986553717897002,0
